hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
62, 2700.00000, 1590.3, 20.1889, 1669.58, 20.2455, 1603.57, 20.1754
63, 0.00000, 1589.02, 20.0581, 1655.58, 20.2414, 1593.71, 19.9278
63, 900.00000, 1602.31, 19.9873, 1664.95, 20.2638, 1661.5, 19.8116
63, 1800.00000, 1574.95, 20.4627, 1632.99, 20.7367, 1669.34, 20.0033
63, 2700.00000, 1565.64, 20.5601, 1599.52, 20.6739, 1636.95, 20.0894
64, 0.00000, 1593.56, 20.1975, 1594.22, 20.3814, 1636.66, 20.0039
64, 900.00000, 1679.81, 19.9741, 1695.81, 20.4899, 1690.8, 20.2929
64, 1800.00000, 1680.81, 20.1059, 1704.7, 20.2935, 1662.95, 20.159
64, 2700.00000, 1683.71, 19.9019, 1730.43, 20.2218, 1694.87, 19.9452
65, 0.00000, 1692, 19.7444, 1764.82, 19.9373, 1700.45, 19.7963
65, 900.00000, 1826.53, 19.4383, 1909.04, 19.8067, 1824.93, 19.7859
65, 1800.00000, 1778.56, 19.6042, 1881.65, 19.8107, 1793.67, 19.8594
65, 2700.00000, 1839.57, 19.368, 1920.61, 19.7479, 1817.47, 19.9228
66, 0.00000, 1842.36, 19.2869, 1938.31, 19.7026, 1858.1, 19.7493
66, 900.00000, 1981.4, 18.8496, 2063.29, 19.0889, 2015.96, 19.3061
66, 1800.00000, 1950.89, 18.9541, 2027.86, 19.0638, 1937.11, 19.4421
66, 2700.00000, 1958.53, 18.8237, 2080.27, 19.1472, 1957.79, 19.4004
67, 0.00000, 1984.12, 18.9416, 2062.66, 19.3799, 1978.53, 19.4976
67, 900.00000, 2020.14, 18.5537, 2098.02, 18.9678, 2024.74, 19.2092
67, 1800.00000, 1995.84, 18.3942, 2058.25, 18.9944, 1976.26, 19.1399
67, 2700.00000, 2075.82, 18.2568, 2089.28, 19.0415, 1968.15, 19.11
68, 0.00000, 2061.82, 18.2448, 2092.2, 19.0279, 1997.89, 19.1743
68, 900.00000, 1965.93, 18.3753, 2071.37, 18.6015, 1909.91, 19.2254
68, 1800.00000, 1963.23, 18.5577, 2021.77, 18.8385, 1920.41, 19.2034
68, 2700.00000, 1942.51, 18.6039, 2031.41, 18.8614, 1956.21, 19.2737
69, 0.00000, 1986.92, 18.7128, 2061.97, 18.7947, 1992.98, 19.3376
69, 900.00000, 1853.52, 19.1067, 1970.67, 19.2741, 1885.67, 19.7296
69, 1800.00000, 1840.61, 18.8544, 1950.7, 19.2207, 1867.32, 19.5856
69, 2700.00000, 1830.38, 18.7672, 1902.01, 19.3225, 1811.73, 19.4832
70, 0.00000, 1804.91, 19.0441, 1837.99, 19.5325, 1778.78, 19.6223
70, 900.00000, 1666.08, 19.1738, 1719.51, 19.5778, 1662.59, 19.5907
70, 1800.00000, 1606.04, 19.2654, 1668.91, 19.5895, 1612.42, 19.6121
70, 2700.00000, 1562.02, 19.2632, 1609.53, 19.7025, 1565.78, 19.5073
71, 0.00000, 1581.07, 19.4098, 1556.36, 19.5327, 1558.26, 19.5079
71, 900.00000, 1448.23, 19.4195, 1477.55, 19.6239, 1450.58, 19.8299
71, 1800.00000, 1399.4, 19.3891, 1460.79, 19.4995, 1414.82, 19.7072
71, 2700.00000, 1390.24, 19.2337, 1437.2, 19.3423, 1395.55, 19.5995
72, 0.00000, 1377.61, 19.2114, 1422.57, 19.3812, 1395.3, 19.7819
72, 900.00000, 1337.6, 19.181, 1397.52, 19.446, 1384.64, 19.7961
72, 1800.00000, 1324.01, 19.1413, 1353.59, 19.3222, 1341, 19.5854
72, 2700.00000, 1307.2, 19.0701, 1340.76, 19.2851, 1343.71, 19.6379
73, 0.00000, 1306.66, 19.1266, 1309.01, 19.1412, 1325.59, 19.6028
73, 900.00000, 1289.48, 19.1893, 1297.35, 19.1822, 1300.77, 19.2998
73, 1800.00000, 1281, 19.1294, 1288.62, 19.2358, 1291.72, 19.3705
73, 2700.00000, 1278.72, 19.1958, 1280.7, 19.1698, 1290.95, 19.3997
74, 0.00000, 1267.44, 19.08, 1278.39, 19.1098, 1292.2, 19.3888
74, 900.00000, 1317.63, 18.725, 1315.28, 18.87, 1327.86, 19.045
74, 1800.00000, 1275.83, 18.9248, 1299.95, 19.1808, 1296.03, 19.2451
74, 2700.00000, 1287.83, 18.7102, 1297.79, 18.9214, 1295.59, 19.0708
75, 0.00000, 1278.66, 18.6303, 1294.02, 18.8407, 1283.67, 18.9948
75, 900.00000, 1311.33, 18.2294, 1314.97, 18.5103, 1318.22, 18.5057
75, 1800.00000, 1283.96, 18.1811, 1297.61, 18.4661, 1295.69, 18.4724
75, 2700.00000, 1290.05, 18.1398, 1305.58, 18.525, 1313.9, 18.4757
76, 0.00000, 1307.61, 18.1748, 1314.95, 18.6077, 1334.51, 18.5274
76, 900.00000, 1288.77, 18.6522, 1327.6, 18.6781, 1352.06, 18.5787
76, 1800.00000, 1304.25, 18.6888, 1318.18, 18.7505, 1350.07, 18.5482
76, 2700.00000, 1317.42, 18.4798, 1356.27, 18.5398, 1370.38, 18.393
77, 0.00000, 1344.49, 18.5057, 1380.32, 18.7355, 1360.34, 18.4585
77, 900.00000, 1428.46, 18.6419, 1452, 18.5323, 1433.68, 18.7088
77, 1800.00000, 1438.59, 18.542, 1453.6, 18.8788, 1418.73, 19.0644
